Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value,clean_value
1995,JUN,STATE,53,6,TOTAL,"6,956,000",6956000
1995,JUN,STATE,55,6,TOTAL,"176,575,000",176575000
1995,MAR,STATE,6,6,TOTAL,"80,664,000",80664000
1995,MAR,STATE,16,6,TOTAL,"32,001,000",32001000
1995,MAR,STATE,17,6,TOTAL,"9,853,000",9853000
1995,MAR,STATE,19,6,TOTAL,"21,547,000",21547000
1995,MAR,STATE,20,6,TOTAL,"3,452,000",3452000
1995,MAR,STATE,25,6,TOTAL,"89,000",89000
1995,MAR,STATE,26,6,TOTAL,"8,534,000",8534000
1995,MAR,STATE,27,6,TOTAL,"57,120,000",57120000
1995,MAR,STATE,29,6,TOTAL,"13,114,000",13114000
1995,MAR,STATE,31,6,TOTAL,"10,171,000",10171000
1995,MAR,STATE,34,6,TOTAL,"2,378,000",2378000
1995,MAR,STATE,36,6,TOTAL,"50,604,000",50604000
1995,MAR,STATE,38,6,TOTAL,"2,552,000",2552000
1995,MAR,STATE,39,6,TOTAL,"9,628,000",9628000
1995,MAR,STATE,41,6,TOTAL,"4,322,000",4322000
1995,MAR,STATE,,6,TOTAL,"37,503,000",37503000
1995,MAR,STATE,42,6,TOTAL,"31,134,000",31134000
1995,MAR,STATE,46,6,TOTAL,"13,315,000",13315000
1995,MAR,STATE,47,6,TOTAL,"2,021,000",2021000
1995,MAR,STATE,49,6,TOTAL,"6,803,000",6803000
1995,MAR,STATE,50,6,TOTAL,"12,635,000",12635000
1995,MAR,STATE,53,6,TOTAL,"5,755,000",5755000
1995,MAR,STATE,55,6,TOTAL,"184,148,000",184148000
1995,MAY,STATE,6,6,TOTAL,"82,376,000",82376000
1995,MAY,STATE,16,6,TOTAL,"30,307,000",30307000
1995,MAY,STATE,17,6,TOTAL,"9,969,000",9969000
1995,MAY,STATE,19,6,TOTAL,"21,805,000",21805000
1995,MAY,STATE,20,6,TOTAL,"3,392,000",3392000
1995,MAY,STATE,25,6,TOTAL,"83,000",83000
1995,MAY,STATE,26,6,TOTAL,"10,135,000",10135000
1995,MAY,STATE,27,6,TOTAL,"61,228,000",61228000
1995,MAY,STATE,29,6,TOTAL,"11,529,000",11529000
1995,MAY,STATE,31,6,TOTAL,"9,249,000",9249000
1995,MAY,STATE,34,6,TOTAL,"2,125,000",2125000
1995,MAY,STATE,36,6,TOTAL,"49,181,000",49181000
1995,MAY,STATE,38,6,TOTAL,"3,028,000",3028000
1995,MAY,STATE,39,6,TOTAL,"10,360,000",10360000
1995,MAY,STATE,41,6,TOTAL,"4,437,000",4437000
1995,MAY,STATE,,6,TOTAL,"39,473,000",39473000
1995,MAY,STATE,42,6,TOTAL,"30,190,000",30190000
1995,MAY,STATE,46,6,TOTAL,"12,176,000",12176000
1995,MAY,STATE,47,6,TOTAL,"1,736,000",1736000
1995,MAY,STATE,49,6,TOTAL,"8,013,000",8013000
1995,MAY,STATE,50,6,TOTAL,"10,933,000",10933000
1995,MAY,STATE,53,6,TOTAL,"5,265,000",5265000
1995,MAY,STATE,55,6,TOTAL,"181,016,000",181016000
1995,NOV,STATE,6,6,TOTAL,"83,814,000",83814000
1995,NOV,STATE,16,6,TOTAL,"33,863,000",33863000
1995,NOV,STATE,17,6,TOTAL,"9,826,000",9826000
1995,NOV,STATE,19,6,TOTAL,"18,906,000",18906000
1995,NOV,STATE,20,6,TOTAL,"1,510,000",1510000
1995,NOV,STATE,25,6,TOTAL,"93,000",93000
1995,NOV,STATE,26,6,TOTAL,"8,941,000",8941000
1995,NOV,STATE,27,6,TOTAL,"54,719,000",54719000
1995,NOV,STATE,29,6,TOTAL,"14,050,000",14050000
1995,NOV,STATE,31,6,TOTAL,"9,746,000",9746000
1995,NOV,STATE,34,6,TOTAL,"2,645,000",2645000
1995,NOV,STATE,36,6,TOTAL,"49,495,000",49495000
1995,NOV,STATE,38,6,TOTAL,"2,023,000",2023000
1995,NOV,STATE,39,6,TOTAL,"8,009,000",8009000
1995,NOV,STATE,41,6,TOTAL,"4,144,000",4144000
1995,NOV,STATE,,6,TOTAL,"46,917,000",46917000
1995,NOV,STATE,42,6,TOTAL,"27,952,000",27952000
1995,NOV,STATE,46,6,TOTAL,"12,038,000",12038000
1995,NOV,STATE,47,6,TOTAL,"595,000",595000
1995,NOV,STATE,49,6,TOTAL,"5,864,000",5864000
1995,NOV,STATE,50,6,TOTAL,"11,104,000",11104000
1995,NOV,STATE,53,6,TOTAL,"7,903,000",7903000
1995,NOV,STATE,55,6,TOTAL,"172,516,000",172516000
1995,OCT,STATE,6,6,TOTAL,"82,953,000",82953000
1995,OCT,STATE,16,6,TOTAL,"35,879,000",35879000
1995,OCT,STATE,17,6,TOTAL,"10,787,000",10787000
1995,OCT,STATE,19,6,TOTAL,"19,597,000",19597000
1995,OCT,STATE,20,6,TOTAL,"1,236,000",1236000
1995,OCT,STATE,25,6,TOTAL,"84,000",84000
1995,OCT,STATE,26,6,TOTAL,"9,402,000",9402000
1995,OCT,STATE,27,6,TOTAL,"55,491,000",55491000
1995,OCT,STATE,29,6,TOTAL,"14,281,000",14281000
1995,OCT,STATE,31,6,TOTAL,"9,832,000",9832000
1995,OCT,STATE,34,6,TOTAL,"2,039,000",2039000
1995,OCT,STATE,36,6,TOTAL,"47,991,000",47991000
1995,OCT,STATE,38,6,TOTAL,"2,069,000",2069000
1995,OCT,STATE,39,6,TOTAL,"8,647,000",8647000
1995,OCT,STATE,41,6,TOTAL,"4,491,000",4491000
1995,OCT,STATE,,6,TOTAL,"40,826,000",40826000
1995,OCT,STATE,42,6,TOTAL,"29,261,000",29261000
1995,OCT,STATE,46,6,TOTAL,"11,808,000",11808000
1995,OCT,STATE,47,6,TOTAL,"753,000",753000
1995,OCT,STATE,49,6,TOTAL,"6,117,000",6117000
1995,OCT,STATE,50,6,TOTAL,"12,566,000",12566000
1995,OCT,STATE,53,6,TOTAL,"8,417,000",8417000
1995,OCT,STATE,55,6,TOTAL,"177,792,000",177792000
1995,SEP,STATE,6,6,TOTAL,"78,686,000",78686000
1995,SEP,STATE,16,6,TOTAL,"36,734,000",36734000
1995,SEP,STATE,17,6,TOTAL,"9,203,000",9203000
1995,SEP,STATE,19,6,TOTAL,"18,808,000",18808000
1995,SEP,STATE,20,6,TOTAL,"1,065,000",1065000
1995,SEP,STATE,25,6,TOTAL,"79,000",79000
1995,SEP,STATE,26,6,TOTAL,"8,689,000",8689000
1995,SEP,STATE,27,6,TOTAL,"51,936,000",51936000
1995,SEP,STATE,29,6,TOTAL,"12,577,000",12577000
1995,SEP,STATE,31,6,TOTAL,"9,069,000",9069000
1995,SEP,STATE,34,6,TOTAL,"2,345,000",2345000
1995,SEP,STATE,36,6,TOTAL,"45,929,000",45929000
1995,SEP,STATE,38,6,TOTAL,"1,945,000",1945000
1995,SEP,STATE,39,6,TOTAL,"8,239,000",8239000
1995,SEP,STATE,41,6,TOTAL,"4,176,000",4176000
1995,SEP,STATE,,6,TOTAL,"42,525,000",42525000
1995,SEP,STATE,42,6,TOTAL,"28,617,000",28617000
1995,SEP,STATE,46,6,TOTAL,"11,678,000",11678000
1995,SEP,STATE,47,6,TOTAL,"961,000",961000
1995,SEP,STATE,49,6,TOTAL,"6,343,000",6343000
1995,SEP,STATE,50,6,TOTAL,"12,058,000",12058000
1995,SEP,STATE,53,6,TOTAL,"7,936,000",7936000
1995,SEP,STATE,55,6,TOTAL,"175,730,000",175730000
1995,YEAR,STATE,6,6,TOTAL,"951,677,000",951677000
1995,YEAR,STATE,16,6,TOTAL,"389,914,000",389914000
1995,YEAR,STATE,17,6,TOTAL,"111,577,000",111577000
1995,YEAR,STATE,19,6,TOTAL,"240,577,000",240577000
1995,YEAR,STATE,20,6,TOTAL,"28,884,000",28884000
1995,YEAR,STATE,25,6,TOTAL,"1,030,000",1030000
1995,YEAR,STATE,26,6,TOTAL,"111,010,000",111010000
1995,YEAR,STATE,27,6,TOTAL,"678,405,000",678405000
1995,YEAR,STATE,29,6,TOTAL,"144,378,000",144378000
1995,YEAR,STATE,31,6,TOTAL,"116,356,000",116356000
1995,YEAR,STATE,34,6,TOTAL,"25,622,000",25622000
1995,YEAR,STATE,36,6,TOTAL,"556,999,000",556999000
1995,YEAR,STATE,38,6,TOTAL,"29,506,000",29506000
1995,YEAR,STATE,39,6,TOTAL,"105,862,000",105862000
1995,YEAR,STATE,41,6,TOTAL,"51,281,000",51281000
1995,YEAR,STATE,,6,TOTAL,"469,316,000",469316000
1995,YEAR,STATE,42,6,TOTAL,"347,774,000",347774000
1995,YEAR,STATE,46,6,TOTAL,"147,746,000",147746000
1995,YEAR,STATE,47,6,TOTAL,"17,675,000",17675000
1995,YEAR,STATE,49,6,TOTAL,"80,893,000",80893000
1995,YEAR,STATE,50,6,TOTAL,"137,210,000",137210000
1995,YEAR,STATE,53,6,TOTAL,"82,377,000",82377000
1995,YEAR,STATE,55,6,TOTAL,"2,090,827,000",2090827000
1994,APR,STATE,6,6,TOTAL,"74,988,000",74988000
1994,APR,STATE,8,6,TOTAL,"3,550,000",3550000
1994,APR,STATE,17,6,TOTAL,"8,195,000",8195000
1994,APR,STATE,19,6,TOTAL,"23,620,000",23620000
1994,APR,STATE,20,6,TOTAL,"3,423,000",3423000
1994,APR,STATE,25,6,TOTAL,"66,000",66000
1994,APR,STATE,26,6,TOTAL,"10,745,000",10745000
1994,APR,STATE,27,6,TOTAL,"57,243,000",57243000
1994,APR,STATE,29,6,TOTAL,"12,551,000",12551000
1994,APR,STATE,31,6,TOTAL,"10,496,000",10496000
1994,APR,STATE,34,6,TOTAL,"1,026,000",1026000
1994,APR,STATE,36,6,TOTAL,"46,141,000",46141000
1994,APR,STATE,38,6,TOTAL,"2,714,000",2714000
1994,APR,STATE,39,6,TOTAL,"9,264,000",9264000
1994,APR,STATE,41,6,TOTAL,"3,864,000",3864000
1994,APR,STATE,,6,TOTAL,"56,276,000",56276000
1994,APR,STATE,42,6,TOTAL,"27,451,000",27451000
1994,APR,STATE,46,6,TOTAL,"13,156,000",13156000
1994,APR,STATE,49,6,TOTAL,"7,294,000",7294000
1994,APR,STATE,50,6,TOTAL,"10,044,000",10044000
1994,APR,STATE,53,6,TOTAL,"6,999,000",6999000
1994,APR,STATE,55,6,TOTAL,"165,541,000",165541000
1994,AUG,STATE,6,6,TOTAL,"77,090,000",77090000
1994,AUG,STATE,8,6,TOTAL,"3,591,000",3591000
1994,AUG,STATE,17,6,TOTAL,"9,555,000",9555000
1994,AUG,STATE,19,6,TOTAL,"23,068,000",23068000
1994,AUG,STATE,20,6,TOTAL,"2,659,000",2659000
1994,AUG,STATE,25,6,TOTAL,"87,000",87000
1994,AUG,STATE,26,6,TOTAL,"9,323,000",9323000
1994,AUG,STATE,27,6,TOTAL,"52,770,000",52770000
1994,AUG,STATE,29,6,TOTAL,"16,604,000",16604000
1994,AUG,STATE,31,6,TOTAL,"10,121,000",10121000
1994,AUG,STATE,34,6,TOTAL,"1,172,000",1172000
1994,AUG,STATE,36,6,TOTAL,"48,234,000",48234000
1994,AUG,STATE,38,6,TOTAL,"2,418,000",2418000
1994,AUG,STATE,39,6,TOTAL,"8,891,000",8891000
1994,AUG,STATE,41,6,TOTAL,"3,768,000",3768000
1994,AUG,STATE,,6,TOTAL,"55,175,000",55175000
1994,AUG,STATE,42,6,TOTAL,"29,219,000",29219000
1994,AUG,STATE,46,6,TOTAL,"12,208,000",12208000
1994,AUG,STATE,49,6,TOTAL,"7,495,000",7495000
1994,AUG,STATE,50,6,TOTAL,"9,792,000",9792000
1994,AUG,STATE,53,6,TOTAL,"7,162,000",7162000
1994,AUG,STATE,55,6,TOTAL,"172,784,000",172784000
1994,DEC,STATE,6,6,TOTAL,"76,742,000",76742000
1994,DEC,STATE,8,6,TOTAL,"3,988,000",3988000
1994,DEC,STATE,17,6,TOTAL,"9,279,000",9279000
1994,DEC,STATE,19,6,TOTAL,"19,552,000",19552000
1994,DEC,STATE,20,6,TOTAL,"3,572,000",3572000
1994,DEC,STATE,25,6,TOTAL,"100,000",100000
1994,DEC,STATE,26,6,TOTAL,"9,281,000",9281000
1994,DEC,STATE,27,6,TOTAL,"55,058,000",55058000
1994,DEC,STATE,29,6,TOTAL,"18,268,000",18268000
1994,DEC,STATE,31,6,TOTAL,"10,150,000",10150000
1994,DEC,STATE,34,6,TOTAL,"1,408,000",1408000
1994,DEC,STATE,36,6,TOTAL,"48,280,000",48280000
1994,DEC,STATE,38,6,TOTAL,"2,479,000",2479000
1994,DEC,STATE,39,6,TOTAL,"9,427,000",9427000
1994,DEC,STATE,41,6,TOTAL,"4,049,000",4049000
1994,DEC,STATE,,6,TOTAL,"65,999,000",65999000
1994,DEC,STATE,42,6,TOTAL,"28,727,000",28727000
1994,DEC,STATE,46,6,TOTAL,"12,475,000",12475000
1994,DEC,STATE,49,6,TOTAL,"7,704,000",7704000
1994,DEC,STATE,50,6,TOTAL,"10,546,000",10546000
1994,DEC,STATE,53,6,TOTAL,"6,091,000",6091000
1994,DEC,STATE,55,6,TOTAL,"175,130,000",175130000
1994,FEB,STATE,6,6,TOTAL,"70,058,000",70058000
1994,FEB,STATE,8,6,TOTAL,"2,664,000",2664000
1994,FEB,STATE,17,6,TOTAL,"7,647,000",7647000
1994,FEB,STATE,19,6,TOTAL,"19,697,000",19697000
1994,FEB,STATE,20,6,TOTAL,"3,249,000",3249000
1994,FEB,STATE,25,6,TOTAL,"63,000",63000
1994,FEB,STATE,26,6,TOTAL,"8,677,000",8677000
1994,FEB,STATE,27,6,TOTAL,"49,904,000",49904000
1994,FEB,STATE,29,6,TOTAL,"12,551,000",12551000
1994,FEB,STATE,31,6,TOTAL,"9,996,000",9996000
1994,FEB,STATE,34,6,TOTAL,"1,069,000",1069000
1994,FEB,STATE,36,6,TOTAL,"42,369,000",42369000
1994,FEB,STATE,38,6,TOTAL,"2,246,000",2246000
1994,FEB,STATE,39,6,TOTAL,"6,069,000",6069000
1994,FEB,STATE,41,6,TOTAL,"3,604,000",3604000
1994,FEB,STATE,,6,TOTAL,"53,018,000",53018000
1994,FEB,STATE,42,6,TOTAL,"27,596,000",27596000
1994,FEB,STATE,46,6,TOTAL,"12,225,000",12225000
1994,FEB,STATE,49,6,TOTAL,"5,747,000",5747000
1994,FEB,STATE,50,6,TOTAL,"10,283,000",10283000
1994,FEB,STATE,53,6,TOTAL,"5,885,000",5885000
1994,FEB,STATE,55,6,TOTAL,"151,512,000",151512000
1994,JAN,STATE,6,6,TOTAL,"76,653,000",76653000
1994,JAN,STATE,8,6,TOTAL,"35,000",35000
1994,JAN,STATE,17,6,TOTAL,"8,285,000",8285000
1994,JAN,STATE,19,6,TOTAL,"20,903,000",20903000
1994,JAN,STATE,20,6,TOTAL,"3,650,000",3650000
1994,JAN,STATE,25,6,TOTAL,"56,000",56000
1994,JAN,STATE,26,6,TOTAL,"9,650,000",9650000
1994,JAN,STATE,27,6,TOTAL,"56,226,000",56226000
1994,JAN,STATE,29,6,TOTAL,"13,466,000",13466000
1994,JAN,STATE,31,6,TOTAL,"11,342,000",11342000
1994,JAN,STATE,34,6,TOTAL,"1,022,000",1022000
1994,JAN,STATE,36,6,TOTAL,"45,193,000",45193000
1994,JAN,STATE,38,6,TOTAL,"2,549,000",2549000
1994,JAN,STATE,39,6,TOTAL,"6,409,000",6409000
1994,JAN,STATE,41,6,TOTAL,"3,869,000",3869000
1994,JAN,STATE,,6,TOTAL,"54,320,000",54320000
1994,JAN,STATE,42,6,TOTAL,"24,410,000",24410000
1994,JAN,STATE,46,6,TOTAL,"12,807,000",12807000
1994,JAN,STATE,49,6,TOTAL,"6,848,000",6848000
1994,JAN,STATE,50,6,TOTAL,"10,979,000",10979000
1994,JAN,STATE,53,6,TOTAL,"6,492,000",6492000
1994,JAN,STATE,55,6,TOTAL,"162,865,000",162865000
1994,JUL,STATE,6,6,TOTAL,"78,361,000",78361000
1994,JUL,STATE,8,6,TOTAL,"3,287,000",3287000
1994,JUL,STATE,17,6,TOTAL,"8,775,000",8775000
1994,JUL,STATE,19,6,TOTAL,"24,344,000",24344000
1994,JUL,STATE,20,6,TOTAL,"2,804,000",2804000
1994,JUL,STATE,25,6,TOTAL,"68,000",68000
1994,JUL,STATE,26,6,TOTAL,"10,408,000",10408000
1994,JUL,STATE,27,6,TOTAL,"56,114,000",56114000
1994,JUL,STATE,29,6,TOTAL,"13,951,000",13951000
1994,JUL,STATE,31,6,TOTAL,"10,358,000",10358000
1994,JUL,STATE,34,6,TOTAL,"937,000",937000
1994,JUL,STATE,36,6,TOTAL,"41,659,000",41659000
1994,JUL,STATE,38,6,TOTAL,"2,998,000",2998000
1994,JUL,STATE,39,6,TOTAL,"8,676,000",8676000
1994,JUL,STATE,41,6,TOTAL,"3,603,000",3603000
1994,JUL,STATE,,6,TOTAL,"56,934,000",56934000
1994,JUL,STATE,42,6,TOTAL,"27,406,000",27406000
1994,JUL,STATE,46,6,TOTAL,"11,394,000",11394000
1994,JUL,STATE,49,6,TOTAL,"6,833,000",6833000
1994,JUL,STATE,50,6,TOTAL,"9,340,000",9340000
1994,JUL,STATE,53,6,TOTAL,"6,549,000",6549000
1994,JUL,STATE,55,6,TOTAL,"166,532,000",166532000
1994,JUN,STATE,6,6,TOTAL,"77,569,000",77569000
1994,JUN,STATE,8,6,TOTAL,"3,619,000",3619000
1994,JUN,STATE,17,6,TOTAL,"8,621,000",8621000
1994,JUN,STATE,19,6,TOTAL,"22,861,000",22861000
1994,JUN,STATE,20,6,TOTAL,"3,012,000",3012000
1994,JUN,STATE,25,6,TOTAL,"70,000",70000
1994,JUN,STATE,26,6,TOTAL,"10,457,000",10457000
1994,JUN,STATE,27,6,TOTAL,"56,467,000",56467000
1994,JUN,STATE,29,6,TOTAL,"16,058,000",16058000
1994,JUN,STATE,31,6,TOTAL,"10,061,000",10061000
1994,JUN,STATE,34,6,TOTAL,"1,105,000",1105000
1994,JUN,STATE,36,6,TOTAL,"45,559,000",45559000
1994,JUN,STATE,38,6,TOTAL,"3,272,000",3272000
1994,JUN,STATE,39,6,TOTAL,"9,118,000",9118000
1994,JUN,STATE,41,6,TOTAL,"3,519,000",3519000
1994,JUN,STATE,,6,TOTAL,"53,468,000",53468000
1994,JUN,STATE,42,6,TOTAL,"28,821,000",28821000
1994,JUN,STATE,46,6,TOTAL,"12,836,000",12836000
1994,JUN,STATE,49,6,TOTAL,"8,106,000",8106000
1994,JUN,STATE,50,6,TOTAL,"10,725,000",10725000
1994,JUN,STATE,53,6,TOTAL,"6,531,000",6531000
1994,JUN,STATE,55,6,TOTAL,"167,658,000",167658000
1994,MAR,STATE,6,6,TOTAL,"79,623,000",79623000
1994,MAR,STATE,8,6,TOTAL,"3,256,000",3256000
1994,MAR,STATE,17,6,TOTAL,"8,822,000",8822000
1994,MAR,STATE,19,6,TOTAL,"23,334,000",23334000
1994,MAR,STATE,20,6,TOTAL,"3,641,000",3641000
1994,MAR,STATE,25,6,TOTAL,"95,000",95000
1994,MAR,STATE,26,6,TOTAL,"10,329,000",10329000
1994,MAR,STATE,27,6,TOTAL,"58,682,000",58682000
1994,MAR,STATE,29,6,TOTAL,"19,533,000",19533000
1994,MAR,STATE,31,6,TOTAL,"11,316,000",11316000
1994,MAR,STATE,34,6,TOTAL,"1,364,000",1364000
1994,MAR,STATE,36,6,TOTAL,"52,195,000",52195000
1994,MAR,STATE,38,6,TOTAL,"2,510,000",2510000
1994,MAR,STATE,39,6,TOTAL,"9,172,000",9172000
1994,MAR,STATE,41,6,TOTAL,"3,985,000",3985000
1994,MAR,STATE,,6,TOTAL,"56,975,000",56975000
1994,MAR,STATE,42,6,TOTAL,"29,587,000",29587000
1994,MAR,STATE,46,6,TOTAL,"13,862,000",13862000
1994,MAR,STATE,49,6,TOTAL,"6,245,000",6245000
1994,MAR,STATE,50,6,TOTAL,"12,044,000",12044000
1994,MAR,STATE,53,6,TOTAL,"6,953,000",6953000
1994,MAR,STATE,55,6,TOTAL,"178,178,000",178178000
1994,MAY,STATE,6,6,TOTAL,"80,081,000",80081000
1994,MAY,STATE,8,6,TOTAL,"11,355,000",11355000
1994,MAY,STATE,17,6,TOTAL,"8,657,000",8657000
1994,MAY,STATE,19,6,TOTAL,"25,767,000",25767000
1994,MAY,STATE,20,6,TOTAL,"3,287,000",3287000
1994,MAY,STATE,25,6,TOTAL,"80,000",80000
1994,MAY,STATE,26,6,TOTAL,"11,077,000",11077000
1994,MAY,STATE,27,6,TOTAL,"62,720,000",62720000
1994,MAY,STATE,29,6,TOTAL,"14,361,000",14361000
1994,MAY,STATE,31,6,TOTAL,"10,004,000",10004000
1994,MAY,STATE,34,6,TOTAL,"1,068,000",1068000
1994,MAY,STATE,36,6,TOTAL,"44,330,000",44330000
1994,MAY,STATE,38,6,TOTAL,"3,146,000",3146000
1994,MAY,STATE,39,6,TOTAL,"9,851,000",9851000
1994,MAY,STATE,41,6,TOTAL,"3,846,000",3846000
1994,MAY,STATE,,6,TOTAL,"56,451,000",56451000
1994,MAY,STATE,42,6,TOTAL,"38,207,000",38207000
1994,MAY,STATE,46,6,TOTAL,"13,257,000",13257000
1994,MAY,STATE,49,6,TOTAL,"6,842,000",6842000
1994,MAY,STATE,50,6,TOTAL,"10,186,000",10186000
1994,MAY,STATE,53,6,TOTAL,"6,408,000",6408000
1994,MAY,STATE,55,6,TOTAL,"170,016,000",170016000
1994,NOV,STATE,6,6,TOTAL,"77,135,000",77135000
1994,NOV,STATE,8,6,TOTAL,"4,432,000",4432000
1994,NOV,STATE,17,6,TOTAL,"6,885,000",6885000
1994,NOV,STATE,19,6,TOTAL,"21,211,000",21211000
1994,NOV,STATE,20,6,TOTAL,"3,324,000",3324000
1994,NOV,STATE,25,6,TOTAL,"77,000",77000
1994,NOV,STATE,26,6,TOTAL,"8,925,000",8925000
1994,NOV,STATE,27,6,TOTAL,"50,007,000",50007000
1994,NOV,STATE,29,6,TOTAL,"20,940,000",20940000
1994,NOV,STATE,31,6,TOTAL,"9,504,000",9504000
1994,NOV,STATE,34,6,TOTAL,"1,256,000",1256000
1994,NOV,STATE,36,6,TOTAL,"48,150,000",48150000
1994,NOV,STATE,38,6,TOTAL,"2,270,000",2270000
1994,NOV,STATE,39,6,TOTAL,"8,114,000",8114000
1994,NOV,STATE,41,6,TOTAL,"4,388,000",4388000
1994,NOV,STATE,,6,TOTAL,"62,231,000",62231000
1994,NOV,STATE,42,6,TOTAL,"28,365,000",28365000
1994,NOV,STATE,46,6,TOTAL,"11,207,000",11207000
1994,NOV,STATE,49,6,TOTAL,"7,880,000",7880000
1994,NOV,STATE,50,6,TOTAL,"9,259,000",9259000
1994,NOV,STATE,53,6,TOTAL,"6,348,000",6348000
1994,NOV,STATE,55,6,TOTAL,"167,964,000",167964000
1994,OCT,STATE,6,6,TOTAL,"79,091,000",79091000
1994,OCT,STATE,8,6,TOTAL,"3,617,000",3617000
1994,OCT,STATE,17,6,TOTAL,"8,659,000",8659000
1994,OCT,STATE,19,6,TOTAL,"22,049,000",22049000
1994,OCT,STATE,20,6,TOTAL,"3,368,000",3368000
1994,OCT,STATE,25,6,TOTAL,"67,000",67000
1994,OCT,STATE,26,6,TOTAL,"8,918,000",8918000
1994,OCT,STATE,27,6,TOTAL,"52,349,000",52349000
1994,OCT,STATE,29,6,TOTAL,"20,189,000",20189000
1994,OCT,STATE,31,6,TOTAL,"9,529,000",9529000
1994,OCT,STATE,34,6,TOTAL,"1,042,000",1042000
1994,OCT,STATE,36,6,TOTAL,"49,984,000",49984000
1994,OCT,STATE,38,6,TOTAL,"2,195,000",2195000
1994,OCT,STATE,39,6,TOTAL,"9,121,000",9121000
1994,OCT,STATE,41,6,TOTAL,"3,968,000",3968000
1994,OCT,STATE,,6,TOTAL,"61,698,000",61698000
1994,OCT,STATE,42,6,TOTAL,"30,113,000",30113000
1994,OCT,STATE,46,6,TOTAL,"11,597,000",11597000
1994,OCT,STATE,49,6,TOTAL,"7,810,000",7810000
1994,OCT,STATE,50,6,TOTAL,"9,305,000",9305000
1994,OCT,STATE,53,6,TOTAL,"6,895,000",6895000
1994,OCT,STATE,55,6,TOTAL,"173,458,000",173458000
1994,SEP,STATE,6,6,TOTAL,"75,496,000",75496000
1994,SEP,STATE,8,6,TOTAL,"3,262,000",3262000
1994,SEP,STATE,17,6,TOTAL,"8,866,000",8866000
1994,SEP,STATE,19,6,TOTAL,"22,422,000",22422000
1994,SEP,STATE,20,6,TOTAL,"2,937,000",2937000
1994,SEP,STATE,25,6,TOTAL,"73,000",73000
1994,SEP,STATE,26,6,TOTAL,"8,486,000",8486000
1994,SEP,STATE,27,6,TOTAL,"50,496,000",50496000
1994,SEP,STATE,29,6,TOTAL,"20,068,000",20068000
1994,SEP,STATE,31,6,TOTAL,"8,822,000",8822000
1994,SEP,STATE,34,6,TOTAL,"1,186,000",1186000
1994,SEP,STATE,36,6,TOTAL,"47,542,000",47542000
1994,SEP,STATE,38,6,TOTAL,"2,250,000",2250000
1994,SEP,STATE,39,6,TOTAL,"8,543,000",8543000
1994,SEP,STATE,41,6,TOTAL,"3,515,000",3515000
1994,SEP,STATE,,6,TOTAL,"65,193,000",65193000
1994,SEP,STATE,42,6,TOTAL,"28,383,000",28383000
1994,SEP,STATE,46,6,TOTAL,"11,460,000",11460000
1994,SEP,STATE,49,6,TOTAL,"7,363,000",7363000
1994,SEP,STATE,50,6,TOTAL,"10,369,000",10369000
1994,SEP,STATE,53,6,TOTAL,"6,797,000",6797000
1994,SEP,STATE,55,6,TOTAL,"172,430,000",172430000
1994,YEAR,STATE,6,6,TOTAL,"922,887,000",922887000
1994,YEAR,STATE,8,6,TOTAL,"46,656,000",46656000
1994,YEAR,STATE,17,6,TOTAL,"102,246,000",102246000
1994,YEAR,STATE,19,6,TOTAL,"268,828,000",268828000
1994,YEAR,STATE,20,6,TOTAL,"38,926,000",38926000
1994,YEAR,STATE,25,6,TOTAL,"902,000",902000
1994,YEAR,STATE,26,6,TOTAL,"116,276,000",116276000
1994,YEAR,STATE,27,6,TOTAL,"658,036,000",658036000
1994,YEAR,STATE,29,6,TOTAL,"198,540,000",198540000
1994,YEAR,STATE,31,6,TOTAL,"121,699,000",121699000
1994,YEAR,STATE,34,6,TOTAL,"13,655,000",13655000
1994,YEAR,STATE,36,6,TOTAL,"559,636,000",559636000
1994,YEAR,STATE,38,6,TOTAL,"31,047,000",31047000
1994,YEAR,STATE,39,6,TOTAL,"102,655,000",102655000
1994,YEAR,STATE,41,6,TOTAL,"45,978,000",45978000
1994,YEAR,STATE,,6,TOTAL,"697,738,000",697738000
1994,YEAR,STATE,42,6,TOTAL,"348,285,000",348285000
1994,YEAR,STATE,46,6,TOTAL,"148,484,000",148484000
1994,YEAR,STATE,49,6,TOTAL,"86,167,000",86167000
1994,YEAR,STATE,50,6,TOTAL,"122,872,000",122872000
1994,YEAR,STATE,53,6,TOTAL,"79,110,000",79110000
1994,YEAR,STATE,55,6,TOTAL,"2,024,068,000",2024068000
1993,APR,STATE,6,6,TOTAL,"70,289,000",70289000
1993,APR,STATE,8,6,TOTAL,"66,000",66000
1993,APR,STATE,17,6,TOTAL,"8,755,000",8755000
1993,APR,STATE,19,6,TOTAL,"23,661,000",23661000
1993,APR,STATE,20,6,TOTAL,"4,126,000",4126000
1993,APR,STATE,25,6,TOTAL,"63,000",63000
1993,APR,STATE,26,6,TOTAL,"7,756,000",7756000
1993,APR,STATE,27,6,TOTAL,"57,734,000",57734000
1993,APR,STATE,29,6,TOTAL,"19,294,000",19294000
1993,APR,STATE,31,6,TOTAL,"11,398,000",11398000
1993,APR,STATE,34,6,TOTAL,"925,000",925000
1993,APR,STATE,36,6,TOTAL,"46,263,000",46263000
